,Run,Wealth,ex_mod,ex_ratio,height,inheritance_rule,init_agents,init_poll,max_age,max_init_sugar,max_metabolism,max_vision,min_age,poll_growth_rule,width
139,17,11.323562235314293,3.2222222222222223,1.0,50,False,500,2,60,5,3,10,30,True,50
140,71,11.316219629571531,2.333333333333333,3.0,50,False,500,2,60,5,3,10,30,True,50
141,70,10.88201383122174,2.333333333333333,3.0,50,False,500,2,60,5,3,10,30,True,50
142,239,11.26003800445578,5.0,8.0,50,False,500,2,60,5,3,10,30,True,50
143,166,10.949509329608935,3.2222222222222223,6.0,50,False,500,2,60,5,3,10,30,True,50
144,288,10.729246718846897,3.6666666666666665,10.0,50,False,500,2,60,5,3,10,30,True,50
145,171,11.472614539857075,4.111111111111111,6.0,50,False,500,2,60,5,3,10,30,True,50
146,47,11.43349076504187,3.2222222222222223,2.0,50,False,500,2,60,5,3,10,30,True,50
147,34,11.41864940502525,1.4444444444444444,2.0,50,False,500,2,60,5,3,10,30,True,50
148,212,10.589054130593377,1.0,8.0,50,False,500,2,60,5,3,10,30,True,50
149,135,11.14204139265538,3.2222222222222223,5.0,50,False,500,2,60,5,3,10,30,True,50
150,120,10.841694105714122,1.0,5.0,50,False,500,2,60,5,3,10,30,True,50
151,174,11.305602189062181,4.555555555555555,6.0,50,False,500,2,60,5,3,10,30,True,50
152,29,11.208743431574892,5.0,1.0,50,False,500,2,60,5,3,10,30,True,50
153,145,10.98137585014254,4.555555555555555,5.0,50,False,500,2,60,5,3,10,30,True,50
154,150,10.794988528883202,1.0,6.0,50,False,500,2,60,5,3,10,30,True,50
155,88,11.328553402520436,5.0,3.0,50,False,500,2,60,5,3,10,30,True,50
156,97,10.836500432324774,1.8888888888888888,4.0,50,False,500,2,60,5,3,10,30,True,50
157,48,11.748865656855182,3.6666666666666665,2.0,50,False,500,2,60,5,3,10,30,True,50
158,0,11.325839713401097,1.0,1.0,50,False,500,2,60,5,3,10,30,True,50
159,72,11.407914130947198,2.7777777777777777,3.0,50,False,500,2,60,5,3,10,30,True,50
160,296,10.395542683251003,4.555555555555555,10.0,50,False,500,2,60,5,3,10,30,True,50
161,6,11.455808784216572,1.8888888888888888,1.0,50,False,500,2,60,5,3,10,30,True,50
162,188,10.90488731079749,1.8888888888888888,7.0,50,False,500,2,60,5,3,10,30,True,50
163,191,10.612027976176233,2.333333333333333,7.0,50,False,500,2,60,5,3,10,30,True,50
